Invoice,,,Parts,,Labor,,Sublet,,HazMat & Fees,,Shop Supplies,,Discount,,Subtotal,,Tax,Total,Shop Name,Shop Identifier
Date,Number,URL,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed
11/21/2023,27024,https://autohousenwa.shop-ware.com/work_orders/90061295,484.74,0.00,180.00,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,671.94,0.00,72.23,744.17,AutoHouse Automotive,NWA
11/21/2023,27124,https://autohousenwa.shop-ware.com/work_orders/90425547,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,72.80,0.00,7.83,80.63,AutoHouse Automotive,NWA
11/21/2023,27086,https://autohousenwa.shop-ware.com/work_orders/90297912,1108.63,0.00,958.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,206.66,0.00,1887.97,0.00,202.96,2090.93,AutoHouse Automotive,NWA
11/21/2023,27091,https://autohousenwa.shop-ware.com/work_orders/90310813,172.37,0.00,630.00,0.00,0.00,0.00,0.00,0.00,25.20,0.00,0.00,0.00,827.57,0.00,88.97,916.54,AutoHouse Automotive,NWA
11/21/2023,27110,https://autohousenwa.shop-ware.com/work_orders/90380355,162.72,0.00,320.00,0.00,0.00,0.00,0.00,0.00,12.80,0.00,0.00,0.00,495.52,0.00,53.27,548.79,AutoHouse Automotive,NWA
11/22/2023,27125,https://autohousenwa.shop-ware.com/work_orders/90425740,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
11/22/2023,27103,https://autohousenwa.shop-ware.com/work_orders/90356166,875.40,0.00,160.00,0.00,0.00,0.00,12.00,0.00,5.44,0.00,155.31,0.00,897.53,0.00,96.48,994.01,AutoHouse Automotive,NWA
11/22/2023,26979,https://autohousenwa.shop-ware.com/work_orders/89946143,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
11/22/2023,27128,https://autohousenwa.shop-ware.com/work_orders/90430685,444.24,0.00,320.00,0.00,0.00,0.00,0.00,0.00,12.80,0.00,0.00,0.00,777.04,0.00,83.53,860.57,AutoHouse Automotive,NWA
11/22/2023,26860,https://autohousenwa.shop-ware.com/work_orders/89402704,375.78,0.00,1400.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1803.78,0.00,198.42,2002.20,AutoHouse Automotive,NWA
11/22/2023,27146,https://autohousenwa.shop-ware.com/work_orders/90576203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
11/22/2023,27008,https://autohousenwa.shop-ware.com/work_orders/90016642,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,104.00,0.00,11.18,115.18,AutoHouse Automotive,NWA
11/22/2023,27153,https://autohousenwa.shop-ware.com/work_orders/90601113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
11/24/2023,27130,https://autohousenwa.shop-ware.com/work_orders/90438976,133.57,0.00,430.00,0.00,0.00,0.00,0.00,0.00,17.20,0.00,0.00,0.00,580.77,0.00,62.44,643.21,AutoHouse Automotive,NWA
11/24/2023,27155,https://autohousenwa.shop-ware.com/work_orders/90605186,353.64,0.00,280.00,0.00,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,644.84,0.00,69.32,714.16,AutoHouse Automotive,NWA
11/24/2023,27088,https://autohousenwa.shop-ware.com/work_orders/90305681,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.04,0.00,14.00,0.00,131.04,0.00,14.09,145.13,AutoHouse Automotive,NWA
11/24/2023,27120,https://autohousenwa.shop-ware.com/work_orders/90404834,1395.86,0.00,930.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2353.86,0.00,253.04,2606.90,AutoHouse Automotive,NWA
11/27/2023,27147,https://autohousenwa.shop-ware.com/work_orders/90576611,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,71.60,0.00,7.70,79.30,AutoHouse Automotive,NWA
11/27/2023,27161,https://autohousenwa.shop-ware.com/work_orders/90632745,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,104.00,0.00,11.18,115.18,AutoHouse Automotive,NWA
11/27/2023,27134,https://autohousenwa.shop-ware.com/work_orders/90443628,218.31,0.00,320.00,0.00,0.00,0.00,0.00,0.00,12.80,0.00,0.00,0.00,551.11,0.00,59.24,610.35,AutoHouse Automotive,NWA
11/28/2023,27109,https://autohousenwa.shop-ware.com/work_orders/90375211,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
11/28/2023,27076,https://autohousenwa.shop-ware.com/work_orders/90282444,82.98,0.00,110.00,0.00,0.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,197.38,0.00,21.22,218.60,AutoHouse Automotive,NWA
11/28/2023,27143,https://autohousenwa.shop-ware.com/work_orders/90555653,1215.10,0.00,700.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1943.10,0.00,208.88,2151.98,AutoHouse Automotive,NWA
11/28/2023,27154,https://autohousenwa.shop-ware.com/work_orders/90604914,352.66,0.00,530.00,0.00,0.00,0.00,0.00,0.00,21.20,0.00,0.00,0.00,903.86,0.00,97.17,1001.03,AutoHouse Automotive,NWA
11/28/2023,27179,https://autohousenwa.shop-ware.com/work_orders/90702394,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,41.60,0.00,4.47,46.07,AutoHouse Automotive,NWA
11/28/2023,27129,https://autohousenwa.shop-ware.com/work_orders/90438076,677.34,0.00,360.00,0.00,0.00,0.00,0.00,0.00,12.24,0.00,155.60,0.00,893.98,0.00,96.11,990.09,AutoHouse Automotive,NWA
11/29/2023,27142,https://autohousenwa.shop-ware.com/work_orders/90532496,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
11/29/2023,27068,https://autohousenwa.shop-ware.com/work_orders/90255930,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
11/29/2023,27138,https://autohousenwa.shop-ware.com/work_orders/90462982,383.64,0.00,420.00,0.00,0.00,0.00,0.00,0.00,16.80,0.00,0.00,0.00,820.44,0.00,88.20,908.64,AutoHouse Automotive,NWA
11/29/2023,27087,https://autohousenwa.shop-ware.com/work_orders/90300900,171.68,0.00,56.00,0.00,0.00,0.00,0.00,0.00,2.24,0.00,0.00,0.00,229.92,0.00,24.72,254.64,AutoHouse Automotive,NWA
11/29/2023,27193,https://autohousenwa.shop-ware.com/work_orders/90784155,7.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.59,0.00,0.82,8.41,AutoHouse Automotive,NWA
11/30/2023,27204,https://autohousenwa.shop-ware.com/work_orders/90817940,19.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.38,0.00,2.08,21.46,AutoHouse Automotive,NWA
11/30/2023,27181,https://autohousenwa.shop-ware.com/work_orders/90754426,638.06,0.00,680.00,0.00,0.00,0.00,0.00,0.00,21.76,0.00,263.61,0.00,1076.21,0.00,115.69,1191.90,AutoHouse Automotive,NWA
11/30/2023,27183,https://autohousenwa.shop-ware.com/work_orders/90755868,18.19,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.04,0.00,15.82,0.00,147.41,0.00,15.85,163.26,AutoHouse Automotive,NWA
12/01/2023,27133,https://autohousenwa.shop-ware.com/work_orders/90442985,68.40,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,141.20,0.00,15.18,156.38,AutoHouse Automotive,NWA
12/01/2023,27170,https://autohousenwa.shop-ware.com/work_orders/90663610,495.20,0.00,322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,817.20,0.00,87.85,905.05,AutoHouse Automotive,NWA
12/01/2023,27216,https://autohousenwa.shop-ware.com/work_orders/90848323,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,124.80,0.00,13.42,138.22,AutoHouse Automotive,NWA
12/01/2023,27148,https://autohousenwa.shop-ware.com/work_orders/90578014,1256.05,0.00,1536.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2820.05,0.00,303.16,3123.21,AutoHouse Automotive,NWA
12/01/2023,27189,https://autohousenwa.shop-ware.com/work_orders/90766251,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,2.24,0.00,0.00,0.00,58.24,0.00,6.26,64.50,AutoHouse Automotive,NWA
12/04/2023,27099,https://autohousenwa.shop-ware.com/work_orders/90331808,445.64,0.00,656.00,0.00,0.00,0.00,0.00,0.00,26.24,0.00,0.00,0.00,1127.88,0.00,121.25,1249.13,AutoHouse Automotive,NWA
12/04/2023,27150,https://autohousenwa.shop-ware.com/work_orders/90582993,221.19,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,293.99,0.00,31.61,325.60,AutoHouse Automotive,NWA
12/04/2023,27194,https://autohousenwa.shop-ware.com/work_orders/90789610,173.68,0.00,336.00,0.00,0.00,0.00,0.00,0.00,13.44,0.00,0.00,0.00,523.12,0.00,56.24,579.36,AutoHouse Automotive,NWA
12/05/2023,27218,https://autohousenwa.shop-ware.com/work_orders/90855006,865.85,0.00,80.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,0.00,0.00,949.05,0.00,102.02,1051.07,AutoHouse Automotive,NWA
12/05/2023,27213,https://autohousenwa.shop-ware.com/work_orders/90841145,559.63,0.00,808.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1395.63,0.00,150.03,1545.66,AutoHouse Automotive,NWA
12/05/2023,27192,https://autohousenwa.shop-ware.com/work_orders/90779542,150.58,0.00,232.00,0.00,0.00,0.00,0.00,0.00,9.28,0.00,0.00,0.00,391.86,0.00,42.12,433.98,AutoHouse Automotive,NWA
12/05/2023,27228,https://autohousenwa.shop-ware.com/work_orders/90890757,40.63,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,82.23,0.00,8.84,91.07,AutoHouse Automotive,NWA
12/05/2023,27219,https://autohousenwa.shop-ware.com/work_orders/90859567,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,0.00,7.53,77.53,AutoHouse Automotive,NWA
12/05/2023,27243,https://autohousenwa.shop-ware.com/work_orders/90924077,102.98,0.00,96.00,0.00,0.00,0.00,0.00,0.00,3.84,0.00,0.00,0.00,202.82,0.00,21.80,224.62,AutoHouse Automotive,NWA
12/05/2023,27195,https://autohousenwa.shop-ware.com/work_orders/90799622,134.61,0.00,514.00,0.00,0.00,0.00,0.00,0.00,20.56,0.00,0.00,0.00,669.17,0.00,71.94,741.11,AutoHouse Automotive,NWA
12/05/2023,27250,https://autohousenwa.shop-ware.com/work_orders/90946930,0.00,0.00,350.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,364.00,0.00,39.14,403.14,AutoHouse Automotive,NWA
12/05/2023,27252,https://autohousenwa.shop-ware.com/work_orders/90948626,159.56,0.00,80.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,0.00,0.00,242.76,0.00,26.10,268.86,AutoHouse Automotive,NWA
12/05/2023,27221,https://autohousenwa.shop-ware.com/work_orders/90880854,436.66,0.00,590.00,0.00,0.00,0.00,0.00,0.00,23.60,0.00,0.00,0.00,1050.26,0.00,112.91,1163.17,AutoHouse Automotive,NWA
12/06/2023,26088,https://autohousenwa.shop-ware.com/work_orders/84780850,2662.78,0.00,2464.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,5132.38,0.00,564.56,5696.94,AutoHouse Automotive,NWA
12/06/2023,27210,https://autohousenwa.shop-ware.com/work_orders/90830123,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
12/06/2023,27202,https://autohousenwa.shop-ware.com/work_orders/90810480,346.00,0.00,432.00,0.00,57.36,0.00,0.00,0.00,17.28,0.00,0.00,0.00,852.64,0.00,91.66,944.30,AutoHouse Automotive,NWA
12/06/2023,27168,https://autohousenwa.shop-ware.com/work_orders/90657664,66.85,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,139.65,0.00,15.02,154.67,AutoHouse Automotive,NWA
12/06/2023,27245,https://autohousenwa.shop-ware.com/work_orders/90926063,299.20,0.00,360.00,0.00,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,670.40,0.00,72.07,742.47,AutoHouse Automotive,NWA
12/06/2023,27149,https://autohousenwa.shop-ware.com/work_orders/90582547,560.20,0.00,350.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,924.20,0.00,99.36,1023.56,AutoHouse Automotive,NWA
12/07/2023,27203,https://autohousenwa.shop-ware.com/work_orders/90816743,0.00,0.00,90.00,0.00,0.00,0.00,3.00,0.00,3.60,0.00,0.00,0.00,96.60,0.00,10.39,106.99,AutoHouse Automotive,NWA
12/07/2023,27225,https://autohousenwa.shop-ware.com/work_orders/90885946,264.10,0.00,460.00,0.00,0.00,0.00,0.00,0.00,18.40,0.00,0.00,0.00,742.50,0.00,79.82,822.32,AutoHouse Automotive,NWA
12/07/2023,27215,https://autohousenwa.shop-ware.com/work_orders/90846820,1186.36,0.00,840.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2054.36,0.00,220.84,2275.20,AutoHouse Automotive,NWA
12/07/2023,27176,https://autohousenwa.shop-ware.com/work_orders/90686565,1331.69,0.00,1260.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2619.69,0.00,281.62,2901.31,AutoHouse Automotive,NWA
12/08/2023,27257,https://autohousenwa.shop-ware.com/work_orders/91060210,176.92,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,316.92,0.00,34.07,350.99,AutoHouse Automotive,NWA
12/08/2023,27255,https://autohousenwa.shop-ware.com/work_orders/90970220,373.40,0.00,350.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,737.40,0.00,79.28,816.68,AutoHouse Automotive,NWA
12/08/2023,27239,https://autohousenwa.shop-ware.com/work_orders/90914369,96.47,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,138.07,0.00,14.84,152.91,AutoHouse Automotive,NWA
12/08/2023,27266,https://autohousenwa.shop-ware.com/work_orders/91094585,500.81,0.00,358.00,0.00,0.00,0.00,0.00,0.00,14.32,0.00,0.00,0.00,873.13,0.00,93.87,967.00,AutoHouse Automotive,NWA
12/08/2023,27185,https://autohousenwa.shop-ware.com/work_orders/90761642,497.86,0.00,646.00,0.00,0.00,0.00,0.00,0.00,25.84,0.00,0.00,0.00,1169.70,0.00,125.75,1295.45,AutoHouse Automotive,NWA
12/08/2023,27227,https://autohousenwa.shop-ware.com/work_orders/90890201,678.49,0.00,840.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1546.49,0.00,166.25,1712.74,AutoHouse Automotive,NWA
12/08/2023,27282,https://autohousenwa.shop-ware.com/work_orders/91143764,73.48,0.00,80.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,0.00,0.00,156.68,0.00,16.84,173.52,AutoHouse Automotive,NWA
12/08/2023,27240,https://autohousenwa.shop-ware.com/work_orders/90916761,219.95,0.00,420.00,0.00,0.00,0.00,0.00,0.00,16.80,0.00,0.00,0.00,656.75,0.00,70.60,727.35,AutoHouse Automotive,NWA
12/08/2023,27288,https://autohousenwa.shop-ware.com/work_orders/91153549,10.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.08,0.00,1.08,11.16,AutoHouse Automotive,NWA
12/11/2023,27295,https://autohousenwa.shop-ware.com/work_orders/91177370,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
12/11/2023,27268,https://autohousenwa.shop-ware.com/work_orders/91096669,308.22,0.00,154.00,0.00,0.00,0.00,0.00,0.00,6.16,0.00,0.00,0.00,468.38,0.00,50.36,518.74,AutoHouse Automotive,NWA
12/11/2023,27201,https://autohousenwa.shop-ware.com/work_orders/90810084,1166.94,0.00,1260.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2454.94,0.00,263.91,2718.85,AutoHouse Automotive,NWA
12/11/2023,27246,https://autohousenwa.shop-ware.com/work_orders/90928180,231.61,0.00,304.00,0.00,0.00,0.00,0.00,0.00,12.16,0.00,0.00,0.00,547.77,0.00,58.89,606.66,AutoHouse Automotive,NWA
12/11/2023,27289,https://autohousenwa.shop-ware.com/work_orders/91168645,73.22,0.00,280.00,0.00,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,364.42,0.00,39.18,403.60,AutoHouse Automotive,NWA
12/11/2023,27296,https://autohousenwa.shop-ware.com/work_orders/91193379,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
12/11/2023,27303,https://autohousenwa.shop-ware.com/work_orders/91203248,55.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.91,0.00,6.01,61.92,AutoHouse Automotive,NWA
12/12/2023,27267,https://autohousenwa.shop-ware.com/work_orders/91096536,291.29,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,364.09,0.00,39.14,403.23,AutoHouse Automotive,NWA
12/12/2023,27293,https://autohousenwa.shop-ware.com/work_orders/91174845,164.99,0.00,60.00,0.00,0.00,0.00,3.00,0.00,2.16,0.00,22.50,0.00,207.65,0.00,22.32,229.97,AutoHouse Automotive,NWA
12/12/2023,27291,https://autohousenwa.shop-ware.com/work_orders/91169956,50.57,0.00,210.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,268.97,0.00,28.92,297.89,AutoHouse Automotive,NWA
12/12/2023,27284,https://autohousenwa.shop-ware.com/work_orders/91146338,197.18,0.00,205.00,0.00,0.00,0.00,0.00,0.00,8.20,0.00,0.00,0.00,410.38,0.00,44.12,454.50,AutoHouse Automotive,NWA
12/12/2023,27162,https://autohousenwa.shop-ware.com/work_orders/90637720,1064.69,0.00,500.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,1584.69,0.00,170.35,1755.04,AutoHouse Automotive,NWA
12/12/2023,27269,https://autohousenwa.shop-ware.com/work_orders/91098802,876.90,0.00,800.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1704.90,0.00,183.28,1888.18,AutoHouse Automotive,NWA
12/13/2023,27249,https://autohousenwa.shop-ware.com/work_orders/90941432,630.00,0.00,532.00,0.00,0.00,0.00,0.00,0.00,21.28,0.00,0.00,0.00,1183.28,0.00,127.20,1310.48,AutoHouse Automotive,NWA
12/13/2023,27236,https://autohousenwa.shop-ware.com/work_orders/90907778,0.00,0.00,210.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,218.40,0.00,23.48,241.88,AutoHouse Automotive,NWA
12/13/2023,27272,https://autohousenwa.shop-ware.com/work_orders/91109112,143.97,0.00,390.00,0.00,0.00,0.00,0.00,0.00,15.60,0.00,0.00,0.00,549.57,0.00,59.08,608.65,AutoHouse Automotive,NWA
12/14/2023,27313,https://autohousenwa.shop-ware.com/work_orders/91232084,370.06,0.00,420.00,0.00,0.00,0.00,0.00,0.00,16.80,0.00,0.00,0.00,806.86,0.00,86.74,893.60,AutoHouse Automotive,NWA
12/14/2023,27321,https://autohousenwa.shop-ware.com/work_orders/91275406,60.13,0.00,210.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,278.53,0.00,29.95,308.48,AutoHouse Automotive,NWA
12/14/2023,27316,https://autohousenwa.shop-ware.com/work_orders/91237736,198.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,312.40,0.00,33.59,345.99,AutoHouse Automotive,NWA
12/14/2023,27242,https://autohousenwa.shop-ware.com/work_orders/90923654,233.88,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,379.48,0.00,40.79,420.27,AutoHouse Automotive,NWA
12/14/2023,27333,https://autohousenwa.shop-ware.com/work_orders/91312071,7.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.59,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
12/14/2023,27327,https://autohousenwa.shop-ware.com/work_orders/91278307,606.16,0.00,384.00,0.00,0.00,0.00,0.00,0.00,13.82,0.00,170.39,0.00,833.59,0.00,89.61,923.20,AutoHouse Automotive,NWA
12/14/2023,27337,https://autohousenwa.shop-ware.com/work_orders/91317594,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
12/14/2023,26226,https://autohousenwa.shop-ware.com/work_orders/85551277,874.89,0.00,480.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,0.00,0.00,1374.09,0.00,151.15,1525.24,AutoHouse Automotive,NWA
12/14/2023,27277,https://autohousenwa.shop-ware.com/work_orders/91126016,680.37,0.00,770.00,0.00,20.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1498.37,0.00,161.08,1659.45,AutoHouse Automotive,NWA
12/14/2023,27326,https://autohousenwa.shop-ware.com/work_orders/91277912,714.22,0.00,540.00,0.00,0.00,0.00,0.00,0.00,19.44,0.00,125.42,0.00,1148.24,0.00,123.44,1271.68,AutoHouse Automotive,NWA
12/15/2023,27341,https://autohousenwa.shop-ware.com/work_orders/91422698,64.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.16,0.00,6.90,71.06,AutoHouse Automotive,NWA
12/15/2023,27259,https://autohousenwa.shop-ware.com/work_orders/91066086,102.98,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,144.58,0.00,15.54,160.12,AutoHouse Automotive,NWA
12/15/2023,27323,https://autohousenwa.shop-ware.com/work_orders/91276407,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
12/15/2023,27304,https://autohousenwa.shop-ware.com/work_orders/91208031,120.41,0.00,210.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,338.81,0.00,36.43,375.24,AutoHouse Automotive,NWA
12/15/2023,27345,https://autohousenwa.shop-ware.com/work_orders/91429305,231.66,0.00,80.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,31.17,0.00,283.37,0.00,30.46,313.83,AutoHouse Automotive,NWA
12/15/2023,27308,https://autohousenwa.shop-ware.com/work_orders/91228104,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
12/18/2023,27261,https://autohousenwa.shop-ware.com/work_orders/91076148,106.51,0.00,560.00,0.00,0.00,0.00,0.00,0.00,22.40,0.00,0.00,0.00,688.91,0.00,74.06,762.97,AutoHouse Automotive,NWA
12/18/2023,27329,https://autohousenwa.shop-ware.com/work_orders/91288801,134.67,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,207.47,0.00,22.31,229.78,AutoHouse Automotive,NWA
12/18/2023,27279,https://autohousenwa.shop-ware.com/work_orders/91130711,50.82,0.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.82,0.00,80.71,831.53,AutoHouse Automotive,NWA
12/18/2023,26539,https://autohousenwa.shop-ware.com/work_orders/87008656,565.65,0.00,196.00,0.00,0.00,0.00,0.00,0.00,7.84,0.00,0.00,0.00,769.49,0.00,84.64,854.13,AutoHouse Automotive,NWA
12/19/2023,27351,https://autohousenwa.shop-ware.com/work_orders/91446876,192.47,0.00,250.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,452.47,0.00,48.65,501.12,AutoHouse Automotive,NWA
12/19/2023,27356,https://autohousenwa.shop-ware.com/work_orders/91466508,560.45,0.00,514.00,0.00,0.00,0.00,0.00,0.00,20.56,0.00,0.00,0.00,1095.01,0.00,117.72,1212.73,AutoHouse Automotive,NWA
12/19/2023,27235,https://autohousenwa.shop-ware.com/work_orders/90907155,62.11,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,134.91,0.00,14.51,149.42,AutoHouse Automotive,NWA
12/20/2023,27353,https://autohousenwa.shop-ware.com/work_orders/91449400,590.42,0.00,350.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,954.42,0.00,102.61,1057.03,AutoHouse Automotive,NWA
12/20/2023,27348,https://autohousenwa.shop-ware.com/work_orders/91444219,957.29,0.00,850.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1835.29,0.00,197.30,2032.59,AutoHouse Automotive,NWA
12/20/2023,27340,https://autohousenwa.shop-ware.com/work_orders/91422325,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,15.65,161.25,AutoHouse Automotive,NWA
12/20/2023,27299,https://autohousenwa.shop-ware.com/work_orders/91197510,416.45,0.00,350.00,0.00,0.00,0.00,0.00,0.00,12.60,0.00,76.65,0.00,702.40,0.00,75.51,777.91,AutoHouse Automotive,NWA
12/20/2023,27342,https://autohousenwa.shop-ware.com/work_orders/91425048,73.02,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,114.62,0.00,12.32,126.94,AutoHouse Automotive,NWA
12/20/2023,27373,https://autohousenwa.shop-ware.com/work_orders/91572587,35.09,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,76.69,0.00,8.24,84.93,AutoHouse Automotive,NWA
12/20/2023,27350,https://autohousenwa.shop-ware.com/work_orders/91446496,451.70,0.00,314.00,0.00,0.00,0.00,0.00,0.00,12.56,0.00,0.00,0.00,778.26,0.00,83.67,861.93,AutoHouse Automotive,NWA
12/20/2023,27355,https://autohousenwa.shop-ware.com/work_orders/91464837,17.95,0.00,320.00,0.00,0.00,0.00,0.00,0.00,12.80,0.00,0.00,0.00,350.75,0.00,37.71,388.46,AutoHouse Automotive,NWA
12/20/2023,27365,https://autohousenwa.shop-ware.com/work_orders/91488099,74.10,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,146.90,0.00,15.80,162.70,AutoHouse Automotive,NWA
